RefundID,OrderID,CustomerID,TransactionID,RefundAmount,RefundStatus,RefundReason,RequestedDate,ProcessedDate,GatewayReference
REF00000240,ORD0003558,CUST003558,TXN00003558,2098.94,NOT_INITIATED,ORDER_CANCELLED,,,GW-15007397
REF00000241,ORD0003570,CUST003570,TXN00003570,625.38,NOT_INITIATED,RETURN,,,GW-43139761
REF00000242,ORD0003583,CUST003583,TXN00003583,1681.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-85588247
REF00000243,ORD0003598,CUST003598,TXN00003598,759.44,NOT_INITIATED,ORDER_CANCELLED,,,GW-23665062
REF00000244,ORD0003607,CUST003607,TXN00003607,359.72,NOT_INITIATED,RETURN,,,GW-53906471
REF00000245,ORD0003608,CUST003608,TXN00003608,1533.11,NOT_INITIATED,RETURN,,,GW-45361088
REF00000246,ORD0003625,CUST003625,TXN00003625,879.09,NOT_INITIATED,ORDER_CANCELLED,,,GW-48083749
REF00000247,ORD0003630,CUST003630,TXN00003630,313.38,NOT_INITIATED,RETURN,,,GW-44262006
REF00000248,ORD0003690,CUST003690,TXN00003690,1948.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-49528752
REF00000249,ORD0003702,CUST003702,TXN00003702,1594.71,NOT_INITIATED,ORDER_CANCELLED,,,GW-23337148
REF00000250,ORD0003704,CUST003704,TXN00003704,190.19,NOT_INITIATED,RETURN,,,GW-27024988
REF00000251,ORD0003718,CUST003718,TXN00003718,902.28,NOT_INITIATED,RETURN,,,GW-18022617
REF00000252,ORD0003728,CUST003728,TXN00003728,1239.35,NOT_INITIATED,RETURN,,,GW-11602448
REF00000253,ORD0003739,CUST003739,TXN00003739,1216.35,NOT_INITIATED,RETURN,,,GW-70724787
REF00000254,ORD0003765,CUST003765,TXN00003765,1661.93,NOT_INITIATED,ORDER_CANCELLED,,,GW-10672709
REF00000255,ORD0003782,CUST003782,TXN00003782,615.74,NOT_INITIATED,RETURN,,,GW-14889452
REF00000256,ORD0003793,CUST003793,TXN00003793,94.15,NOT_INITIATED,ORDER_CANCELLED,,,GW-65904093
REF00000257,ORD0003800,CUST003800,TXN00003800,844.3,NOT_INITIATED,ORDER_CANCELLED,,,GW-23287551
REF00000258,ORD0003809,CUST003809,TXN00003809,2447.21,NOT_INITIATED,ORDER_CANCELLED,,,GW-15410789
REF00000259,ORD0003823,CUST003823,TXN00003823,2715.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-14991217
REF00000260,ORD0003886,CUST003886,TXN00003886,504.93,NOT_INITIATED,RETURN,,,GW-27167245
REF00000261,ORD0003897,CUST003897,TXN00003897,2850.38,NOT_INITIATED,ORDER_CANCELLED,,,GW-60783503
REF00000262,ORD0003899,CUST003899,TXN00003899,577.08,NOT_INITIATED,ORDER_CANCELLED,,,GW-10883181
REF00000263,ORD0003915,CUST003915,TXN00003915,434.03,NOT_INITIATED,RETURN,,,GW-97750401
REF00000264,ORD0003924,CUST003924,TXN00003924,246.39,NOT_INITIATED,RETURN,,,GW-35661706
REF00000265,ORD0003946,CUST003946,TXN00003946,2196.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-30352015
REF00000266,ORD0003948,CUST003948,TXN00003948,1893.83,NOT_INITIATED,RETURN,,,GW-61539270
REF00000267,ORD0003949,CUST003949,TXN00003949,596.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-20099097
REF00000268,ORD0003976,CUST003976,TXN00003976,944.19,NOT_INITIATED,ORDER_CANCELLED,,,GW-35221387
REF00000269,ORD0003981,CUST003981,TXN00003981,2276.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-92895613
REF00000270,ORD0003988,CUST003988,TXN00003988,2217.08,NOT_INITIATED,ORDER_CANCELLED,,,GW-23905296
REF00000271,ORD0004006,CUST004006,TXN00004006,403.39,NOT_INITIATED,RETURN,,,GW-22059667
REF00000272,ORD0004008,CUST004008,TXN00004008,471.12,NOT_INITIATED,RETURN,,,GW-45255914
REF00000273,ORD0004032,CUST004032,TXN00004032,335.7,NOT_INITIATED,ORDER_CANCELLED,,,GW-53401285
REF00000274,ORD0004037,CUST004037,TXN00004037,696.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-29322247
REF00000275,ORD0004045,CUST004045,TXN00004045,601.41,NOT_INITIATED,ORDER_CANCELLED,,,GW-34611107
REF00000276,ORD0004051,CUST004051,TXN00004051,372.13,NOT_INITIATED,RETURN,,,GW-50245213
REF00000277,ORD0004063,CUST004063,TXN00004063,182.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-62100850
REF00000278,ORD0004067,CUST004067,TXN00004067,105.72,NOT_INITIATED,RETURN,,,GW-63783200
REF00000279,ORD0004082,CUST004082,TXN00004082,1266.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-78625379
REF00000280,ORD0004084,CUST004084,TXN00004084,1712.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-29856166
REF00000281,ORD0004087,CUST004087,TXN00004087,400.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-26332849
REF00000282,ORD0004107,CUST004107,TXN00004107,451.97,NOT_INITIATED,ORDER_CANCELLED,,,GW-13642589
REF00000283,ORD0004164,CUST004164,TXN00004164,708.17,NOT_INITIATED,RETURN,,,GW-73033875
REF00000284,ORD0004180,CUST004180,TXN00004180,998.6,NOT_INITIATED,RETURN,,,GW-66486750
REF00000285,ORD0004188,CUST004188,TXN00004188,479.3,NOT_INITIATED,ORDER_CANCELLED,,,GW-27829458
REF00000286,ORD0004199,CUST004199,TXN00004199,663.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-77449928
REF00000287,ORD0004252,CUST004252,TXN00004252,1232.46,NOT_INITIATED,ORDER_CANCELLED,,,GW-80141040
REF00000288,ORD0004291,CUST004291,TXN00004291,645.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-14248640
REF00000289,ORD0004304,CUST004304,TXN00004304,100.8,NOT_INITIATED,RETURN,,,GW-41641111
REF00000290,ORD0004318,CUST004318,TXN00004318,1196.79,NOT_INITIATED,RETURN,,,GW-93853620
REF00000291,ORD0004332,CUST004332,TXN00004332,261.21,NOT_INITIATED,RETURN,,,GW-14971361
REF00000292,ORD0004350,CUST004350,TXN00004350,582.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-40960608
REF00000293,ORD0004354,CUST004354,TXN00004354,146.7,NOT_INITIATED,ORDER_CANCELLED,,,GW-37288233
REF00000294,ORD0004381,CUST004381,TXN00004381,2629.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-44162257
REF00000295,ORD0004398,CUST004398,TXN00004398,1036.77,NOT_INITIATED,ORDER_CANCELLED,,,GW-66559866
REF00000296,ORD0004403,CUST004403,TXN00004403,760.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-29694888
REF00000297,ORD0004426,CUST004426,TXN00004426,607.37,NOT_INITIATED,RETURN,,,GW-60298215
REF00000298,ORD0004443,CUST004443,TXN00004443,1720.17,NOT_INITIATED,RETURN,,,GW-79187087
REF00000299,ORD0004450,CUST004450,TXN00004450,141.66,NOT_INITIATED,RETURN,,,GW-30082715
REF00000300,ORD0004472,CUST004472,TXN00004472,280.06,NOT_INITIATED,ORDER_CANCELLED,,,GW-25352167
REF00000301,ORD0004489,CUST004489,TXN00004489,75.88,NOT_INITIATED,ORDER_CANCELLED,,,GW-35211475
REF00000302,ORD0004490,CUST004490,TXN00004490,2813.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-81251823
REF00000303,ORD0004494,CUST004494,TXN00004494,1075.6,NOT_INITIATED,ORDER_CANCELLED,,,GW-31651250
REF00000304,ORD0004506,CUST004506,TXN00004506,134.83,NOT_INITIATED,ORDER_CANCELLED,,,GW-77403022
REF00000305,ORD0004512,CUST004512,TXN00004512,325.9,NOT_INITIATED,RETURN,,,GW-88842688
REF00000306,ORD0004517,CUST004517,TXN00004517,1299.21,NOT_INITIATED,RETURN,,,GW-38328041
REF00000307,ORD0004567,CUST004567,TXN00004567,982.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-62809693
REF00000308,ORD0004584,CUST004584,TXN00004584,1331.2,NOT_INITIATED,ORDER_CANCELLED,,,GW-16972389
REF00000309,ORD0004613,CUST004613,TXN00004613,193.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-23522480
REF00000310,ORD0004621,CUST004621,TXN00004621,1282.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-53625376
REF00000311,ORD0004637,CUST004637,TXN00004637,174.51,NOT_INITIATED,ORDER_CANCELLED,,,GW-44005414
REF00000312,ORD0004655,CUST004655,TXN00004655,1304.93,NOT_INITIATED,ORDER_CANCELLED,,,GW-30607548
REF00000313,ORD0004667,CUST004667,TXN00004667,1440.03,NOT_INITIATED,ORDER_CANCELLED,,,GW-56273016
REF00000314,ORD0004710,CUST004710,TXN00004710,394.4,NOT_INITIATED,ORDER_CANCELLED,,,GW-62804654
REF00000315,ORD0004716,CUST004716,TXN00004716,2076.87,NOT_INITIATED,RETURN,,,GW-41237587
REF00000316,ORD0004720,CUST004720,TXN00004720,1219.16,NOT_INITIATED,RETURN,,,GW-85109034
REF00000317,ORD0004721,CUST004721,TXN00004721,972.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-26320291
REF00000318,ORD0004734,CUST004734,TXN00004734,608.79,NOT_INITIATED,RETURN,,,GW-60298027
REF00000319,ORD0004771,CUST004771,TXN00004771,1940.0,NOT_INITIATED,RETURN,,,GW-36971356
REF00000320,ORD0004781,CUST004781,TXN00004781,1463.16,NOT_INITIATED,RETURN,,,GW-21206461
REF00000321,ORD0004784,CUST004784,TXN00004784,1266.6,NOT_INITIATED,RETURN,,,GW-36566458
REF00000322,ORD0004797,CUST004797,TXN00004797,1154.29,NOT_INITIATED,RETURN,,,GW-64383965
REF00000323,ORD0004800,CUST004800,TXN00004800,803.27,NOT_INITIATED,ORDER_CANCELLED,,,GW-98997634
REF00000324,ORD0004801,CUST004801,TXN00004801,1030.57,NOT_INITIATED,RETURN,,,GW-52105060
REF00000325,ORD0004805,CUST004805,TXN00004805,38.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-23212195
REF00000326,ORD0004812,CUST004812,TXN00004812,1677.01,NOT_INITIATED,ORDER_CANCELLED,,,GW-29226473
REF00000327,ORD0004816,CUST004816,TXN00004816,2322.95,NOT_INITIATED,ORDER_CANCELLED,,,GW-27182269
REF00000328,ORD0004854,CUST004854,TXN00004854,537.87,NOT_INITIATED,ORDER_CANCELLED,,,GW-68261004
REF00000329,ORD0004855,CUST004855,TXN00004855,2027.51,NOT_INITIATED,RETURN,,,GW-39865699
REF00000330,ORD0004885,CUST004885,TXN00004885,1236.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-28053441
REF00000331,ORD0004900,CUST004900,TXN00004900,13.23,NOT_INITIATED,ORDER_CANCELLED,,,GW-96490438
REF00000332,ORD0004907,CUST004907,TXN00004907,42.29,NOT_INITIATED,ORDER_CANCELLED,,,GW-69321134
REF00000333,ORD0004946,CUST004946,TXN00004946,1185.61,NOT_INITIATED,ORDER_CANCELLED,,,GW-35282251
REF00000334,ORD0004969,CUST004969,TXN00004969,2410.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-17311569
REF00000335,ORD0004971,CUST004971,TXN00004971,202.13,NOT_INITIATED,ORDER_CANCELLED,,,GW-32326322
REF00000336,ORD0004976,CUST004976,TXN00004976,441.98,NOT_INITIATED,RETURN,,,GW-72353424
REF00000337,ORD0004992,CUST004992,TXN00004992,293.01,NOT_INITIATED,ORDER_CANCELLED,,,GW-26593728
REF00000338,ORD0004996,CUST004996,TXN00004996,353.58,NOT_INITIATED,RETURN,,,GW-64813203
REF00000339,ORD0005007,CUST005007,TXN00005007,228.64,NOT_INITIATED,RETURN,,,GW-71843435
REF00000340,ORD0005023,CUST005023,TXN00005023,2037.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-54759312
REF00000341,ORD0005036,CUST005036,TXN00005036,2422.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-16137482
REF00000342,ORD0005043,CUST005043,TXN00005043,2298.29,NOT_INITIATED,ORDER_CANCELLED,,,GW-91406582
REF00000343,ORD0005047,CUST005047,TXN00005047,1658.44,NOT_INITIATED,RETURN,,,GW-93775433
REF00000344,ORD0005053,CUST005053,TXN00005053,1229.53,NOT_INITIATED,RETURN,,,GW-57318781
REF00000345,ORD0005059,CUST005059,TXN00005059,56.55,NOT_INITIATED,ORDER_CANCELLED,,,GW-59316559
REF00000346,ORD0005082,CUST005082,TXN00005082,54.46,NOT_INITIATED,RETURN,,,GW-72253485
REF00000347,ORD0005121,CUST005121,TXN00005121,1089.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-22291712
REF00000348,ORD0005138,CUST005138,TXN00005138,637.51,NOT_INITIATED,RETURN,,,GW-71052648
REF00000349,ORD0005139,CUST005139,TXN00005139,2375.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-64832083
REF00000350,ORD0005155,CUST005155,TXN00005155,1307.9,NOT_INITIATED,ORDER_CANCELLED,,,GW-64531958
REF00000351,ORD0005157,CUST005157,TXN00005157,1735.13,NOT_INITIATED,ORDER_CANCELLED,,,GW-44749361
REF00000352,ORD0005177,CUST005177,TXN00005177,2054.37,NOT_INITIATED,RETURN,,,GW-34500446
REF00000353,ORD0005183,CUST005183,TXN00005183,2207.19,NOT_INITIATED,RETURN,,,GW-49515084
REF00000354,ORD0005198,CUST005198,TXN00005198,514.21,NOT_INITIATED,ORDER_CANCELLED,,,GW-75831676
REF00000355,ORD0005201,CUST005201,TXN00005201,543.68,NOT_INITIATED,RETURN,,,GW-47493735
REF00000356,ORD0005289,CUST005289,TXN00005289,339.2,NOT_INITIATED,RETURN,,,GW-17942718
REF00000357,ORD0005317,CUST005317,TXN00005317,702.01,NOT_INITIATED,RETURN,,,GW-91495294
REF00000358,ORD0005358,CUST005358,TXN00005358,291.15,NOT_INITIATED,ORDER_CANCELLED,,,GW-20601171
REF00000359,ORD0005382,CUST005382,TXN00005382,760.18,NOT_INITIATED,RETURN,,,GW-79155233
REF00000360,ORD0005403,CUST005403,TXN00005403,1352.46,NOT_INITIATED,ORDER_CANCELLED,,,GW-47874330
REF00000361,ORD0005434,CUST005434,TXN00005434,607.4,NOT_INITIATED,RETURN,,,GW-67770998
REF00000362,ORD0005441,CUST005441,TXN00005441,916.75,NOT_INITIATED,RETURN,,,GW-56379272
REF00000363,ORD0005506,CUST005506,TXN00005506,1687.82,NOT_INITIATED,RETURN,,,GW-88308699
REF00000364,ORD0005527,CUST005527,TXN00005527,2411.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-79029526
REF00000365,ORD0005577,CUST005577,TXN00005577,244.53,NOT_INITIATED,RETURN,,,GW-22724021
REF00000366,ORD0005579,CUST005579,TXN00005579,1329.51,NOT_INITIATED,ORDER_CANCELLED,,,GW-66431967
REF00000367,ORD0005592,CUST005592,TXN00005592,1037.62,NOT_INITIATED,ORDER_CANCELLED,,,GW-46222770
REF00000368,ORD0005612,CUST005612,TXN00005612,651.19,NOT_INITIATED,RETURN,,,GW-54089878
REF00000369,ORD0005617,CUST005617,TXN00005617,502.58,NOT_INITIATED,RETURN,,,GW-75457439
REF00000370,ORD0005645,CUST005645,TXN00005645,1394.94,NOT_INITIATED,RETURN,,,GW-26488748
REF00000371,ORD0005646,CUST005646,TXN00005646,277.8,NOT_INITIATED,RETURN,,,GW-95764148
REF00000372,ORD0005654,CUST005654,TXN00005654,32.76,NOT_INITIATED,RETURN,,,GW-69676643
REF00000373,ORD0005664,CUST005664,TXN00005664,1764.71,NOT_INITIATED,RETURN,,,GW-84011526
REF00000374,ORD0005693,CUST005693,TXN00005693,1568.46,NOT_INITIATED,RETURN,,,GW-12895039
REF00000375,ORD0005697,CUST005697,TXN00005697,219.04,NOT_INITIATED,RETURN,,,GW-88243301
REF00000376,ORD0005708,CUST005708,TXN00005708,155.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-40819355
REF00000377,ORD0005718,CUST005718,TXN00005718,35.21,NOT_INITIATED,ORDER_CANCELLED,,,GW-98874654
REF00000378,ORD0005763,CUST005763,TXN00005763,392.4,NOT_INITIATED,ORDER_CANCELLED,,,GW-43844979
REF00000379,ORD0005765,CUST005765,TXN00005765,413.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-44991341
REF00000380,ORD0005794,CUST005794,TXN00005794,81.14,NOT_INITIATED,RETURN,,,GW-43845872
REF00000381,ORD0005846,CUST005846,TXN00005846,916.41,NOT_INITIATED,RETURN,,,GW-30549075
REF00000382,ORD0005854,CUST005854,TXN00005854,1379.76,NOT_INITIATED,RETURN,,,GW-24934184
REF00000383,ORD0005890,CUST005890,TXN00005890,2422.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-58081013
REF00000384,ORD0005891,CUST005891,TXN00005891,548.48,NOT_INITIATED,RETURN,,,GW-30771934
REF00000385,ORD0005906,CUST005906,TXN00005906,942.97,NOT_INITIATED,RETURN,,,GW-54109703
REF00000386,ORD0005910,CUST005910,TXN00005910,358.56,NOT_INITIATED,ORDER_CANCELLED,,,GW-91660252
REF00000387,ORD0005911,CUST005911,TXN00005911,206.14,NOT_INITIATED,RETURN,,,GW-20229843
REF00000388,ORD0005926,CUST005926,TXN00005926,410.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-14122185
REF00000389,ORD0005948,CUST005948,TXN00005948,232.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-26773396
REF00000390,ORD0005953,CUST005953,TXN00005953,1508.16,NOT_INITIATED,RETURN,,,GW-71068224
REF00000391,ORD0005969,CUST005969,TXN00005969,488.93,NOT_INITIATED,ORDER_CANCELLED,,,GW-77413442
REF00000392,ORD0005972,CUST005972,TXN00005972,299.03,NOT_INITIATED,RETURN,,,GW-96571599
REF00000393,ORD0005978,CUST005978,TXN00005978,553.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-72446698
REF00000394,ORD0005981,CUST005981,TXN00005981,805.19,NOT_INITIATED,RETURN,,,GW-79518951
REF00000395,ORD0005988,CUST005988,TXN00005988,532.41,NOT_INITIATED,RETURN,,,GW-19488111
REF00000396,ORD0006002,CUST006002,TXN00006002,2171.96,NOT_INITIATED,RETURN,,,GW-48329189
REF00000397,ORD0006017,CUST006017,TXN00006017,37.83,NOT_INITIATED,ORDER_CANCELLED,,,GW-83881930
REF00000398,ORD0006024,CUST006024,TXN00006024,132.91,NOT_INITIATED,ORDER_CANCELLED,,,GW-83165132
REF00000399,ORD0006031,CUST006031,TXN00006031,1461.64,NOT_INITIATED,RETURN,,,GW-99620220
REF00000400,ORD0006036,CUST006036,TXN00006036,1696.27,NOT_INITIATED,RETURN,,,GW-31661546
REF00000401,ORD0006059,CUST006059,TXN00006059,272.85,NOT_INITIATED,RETURN,,,GW-55573981
REF00000402,ORD0006089,CUST006089,TXN00006089,1678.22,NOT_INITIATED,ORDER_CANCELLED,,,GW-15132005
REF00000403,ORD0006092,CUST006092,TXN00006092,928.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-90426579
REF00000404,ORD0006104,CUST006104,TXN00006104,1318.58,NOT_INITIATED,RETURN,,,GW-67288022
REF00000405,ORD0006114,CUST006114,TXN00006114,579.88,NOT_INITIATED,ORDER_CANCELLED,,,GW-36347752
REF00000406,ORD0006115,CUST006115,TXN00006115,2754.87,NOT_INITIATED,ORDER_CANCELLED,,,GW-82259237
REF00000407,ORD0006119,CUST006119,TXN00006119,1806.08,NOT_INITIATED,RETURN,,,GW-26091792
REF00000408,ORD0006136,CUST006136,TXN00006136,2172.98,NOT_INITIATED,RETURN,,,GW-83561963
REF00000409,ORD0006150,CUST006150,TXN00006150,230.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-97919543
REF00000410,ORD0006170,CUST006170,TXN00006170,114.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-56634540
REF00000411,ORD0006177,CUST006177,TXN00006177,315.71,NOT_INITIATED,RETURN,,,GW-38364915
REF00000412,ORD0006181,CUST006181,TXN00006181,242.32,NOT_INITIATED,RETURN,,,GW-73897937
REF00000413,ORD0006197,CUST006197,TXN00006197,445.63,NOT_INITIATED,ORDER_CANCELLED,,,GW-79852469
REF00000414,ORD0006203,CUST006203,TXN00006203,260.06,NOT_INITIATED,ORDER_CANCELLED,,,GW-45667931
REF00000415,ORD0006204,CUST006204,TXN00006204,1387.06,NOT_INITIATED,RETURN,,,GW-56251770
REF00000416,ORD0006212,CUST006212,TXN00006212,657.6,NOT_INITIATED,RETURN,,,GW-99849170
REF00000417,ORD0006213,CUST006213,TXN00006213,1201.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-14743386
REF00000418,ORD0006221,CUST006221,TXN00006221,489.65,NOT_INITIATED,RETURN,,,GW-79877981
REF00000419,ORD0006229,CUST006229,TXN00006229,977.62,NOT_INITIATED,RETURN,,,GW-29174361
REF00000420,ORD0006243,CUST006243,TXN00006243,1955.38,NOT_INITIATED,ORDER_CANCELLED,,,GW-14916734
REF00000421,ORD0006253,CUST006253,TXN00006253,1841.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-95354167
REF00000422,ORD0006265,CUST006265,TXN00006265,470.53,NOT_INITIATED,RETURN,,,GW-17481008
REF00000423,ORD0006283,CUST006283,TXN00006283,854.38,NOT_INITIATED,RETURN,,,GW-10046601
REF00000424,ORD0006310,CUST006310,TXN00006310,514.94,NOT_INITIATED,RETURN,,,GW-50604110
REF00000425,ORD0006320,CUST006320,TXN00006320,717.86,NOT_INITIATED,RETURN,,,GW-26601451
REF00000426,ORD0006328,CUST006328,TXN00006328,602.27,NOT_INITIATED,ORDER_CANCELLED,,,GW-12971807
REF00000427,ORD0006330,CUST006330,TXN00006330,277.26,NOT_INITIATED,RETURN,,,GW-48808150
REF00000428,ORD0006348,CUST006348,TXN00006348,636.09,NOT_INITIATED,ORDER_CANCELLED,,,GW-75736422
REF00000429,ORD0006352,CUST006352,TXN00006352,1128.78,NOT_INITIATED,RETURN,,,GW-63988229
REF00000430,ORD0006354,CUST006354,TXN00006354,266.35,NOT_INITIATED,ORDER_CANCELLED,,,GW-50971863
REF00000431,ORD0006402,CUST006402,TXN00006402,605.92,NOT_INITIATED,RETURN,,,GW-22959724
REF00000432,ORD0006410,CUST006410,TXN00006410,2495.0,NOT_INITIATED,RETURN,,,GW-69658255
REF00000433,ORD0006452,CUST006452,TXN00006452,232.71,NOT_INITIATED,RETURN,,,GW-96943464
REF00000434,ORD0006467,CUST006467,TXN00006467,960.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-41745614
REF00000435,ORD0006475,CUST006475,TXN00006475,283.38,NOT_INITIATED,RETURN,,,GW-31789249
REF00000436,ORD0006485,CUST006485,TXN00006485,498.42,NOT_INITIATED,RETURN,,,GW-16680266
REF00000437,ORD0006496,CUST006496,TXN00006496,2287.9,NOT_INITIATED,RETURN,,,GW-13766338
REF00000438,ORD0006499,CUST006499,TXN00006499,76.97,NOT_INITIATED,RETURN,,,GW-79722612
REF00000439,ORD0006522,CUST006522,TXN00006522,1826.72,NOT_INITIATED,ORDER_CANCELLED,,,GW-25702918
REF00000440,ORD0006523,CUST006523,TXN00006523,547.94,NOT_INITIATED,ORDER_CANCELLED,,,GW-25881053
REF00000441,ORD0006537,CUST006537,TXN00006537,340.47,NOT_INITIATED,RETURN,,,GW-18856409
REF00000442,ORD0006548,CUST006548,TXN00006548,494.72,NOT_INITIATED,RETURN,,,GW-13017871
REF00000443,ORD0006550,CUST006550,TXN00006550,193.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-67571561
REF00000444,ORD0006556,CUST006556,TXN00006556,706.35,NOT_INITIATED,RETURN,,,GW-30829406
REF00000445,ORD0006564,CUST006564,TXN00006564,362.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-12614166
REF00000446,ORD0006573,CUST006573,TXN00006573,963.16,NOT_INITIATED,RETURN,,,GW-94128383
REF00000447,ORD0006577,CUST006577,TXN00006577,1194.21,NOT_INITIATED,ORDER_CANCELLED,,,GW-78636099
REF00000448,ORD0006618,CUST006618,TXN00006618,1537.76,NOT_INITIATED,RETURN,,,GW-70881704
REF00000449,ORD0006634,CUST006634,TXN00006634,2249.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-83344502
REF00000450,ORD0006643,CUST006643,TXN00006643,802.12,NOT_INITIATED,ORDER_CANCELLED,,,GW-10757434
REF00000451,ORD0006681,CUST006681,TXN00006681,289.51,NOT_INITIATED,ORDER_CANCELLED,,,GW-28729161
REF00000452,ORD0006709,CUST006709,TXN00006709,376.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-94383163
REF00000453,ORD0006730,CUST006730,TXN00006730,88.02,NOT_INITIATED,RETURN,,,GW-58604310
REF00000454,ORD0006740,CUST006740,TXN00006740,3009.78,NOT_INITIATED,RETURN,,,GW-64105636
REF00000455,ORD0006753,CUST006753,TXN00006753,2471.92,NOT_INITIATED,ORDER_CANCELLED,,,GW-26160055
REF00000456,ORD0006781,CUST006781,TXN00006781,256.6,NOT_INITIATED,ORDER_CANCELLED,,,GW-49650590
REF00000457,ORD0006782,CUST006782,TXN00006782,1088.12,NOT_INITIATED,RETURN,,,GW-74974505
REF00000458,ORD0006809,CUST006809,TXN00006809,473.85,NOT_INITIATED,RETURN,,,GW-65119178
REF00000459,ORD0006838,CUST006838,TXN00006838,1399.44,NOT_INITIATED,RETURN,,,GW-16561914
REF00000460,ORD0006844,CUST006844,TXN00006844,917.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-21790948
REF00000461,ORD0006863,CUST006863,TXN00006863,115.61,NOT_INITIATED,RETURN,,,GW-69503681
REF00000462,ORD0006873,CUST006873,TXN00006873,67.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-77350644
REF00000463,ORD0006899,CUST006899,TXN00006899,2541.83,NOT_INITIATED,RETURN,,,GW-14364388
REF00000464,ORD0006903,CUST006903,TXN00006903,1297.65,NOT_INITIATED,RETURN,,,GW-34385829
REF00000465,ORD0006918,CUST006918,TXN00006918,242.3,NOT_INITIATED,RETURN,,,GW-27293448
REF00000466,ORD0006930,CUST006930,TXN00006930,1088.27,NOT_INITIATED,RETURN,,,GW-34120183
REF00000467,ORD0006934,CUST006934,TXN00006934,789.11,NOT_INITIATED,RETURN,,,GW-98146136
REF00000468,ORD0006936,CUST006936,TXN00006936,996.46,NOT_INITIATED,RETURN,,,GW-58071601
REF00000469,ORD0006947,CUST006947,TXN00006947,2240.96,NOT_INITIATED,RETURN,,,GW-67698689
REF00000470,ORD0006964,CUST006964,TXN00006964,76.71,NOT_INITIATED,ORDER_CANCELLED,,,GW-79294779
REF00000471,ORD0006992,CUST006992,TXN00006992,1666.72,NOT_INITIATED,ORDER_CANCELLED,,,GW-65587774
REF00000472,ORD0007007,CUST007007,TXN00007007,1678.57,NOT_INITIATED,ORDER_CANCELLED,,,GW-50852937
REF00000473,ORD0007009,CUST007009,TXN00007009,515.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-39290148
REF00000474,ORD0007024,CUST007024,TXN00007024,2040.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-59893911
REF00000475,ORD0007030,CUST007030,TXN00007030,582.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-58183561
REF00000476,ORD0007050,CUST007050,TXN00007050,219.61,NOT_INITIATED,RETURN,,,GW-26012184
REF00000477,ORD0007067,CUST007067,TXN00007067,679.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-98063071
REF00000478,ORD0007071,CUST007071,TXN00007071,1123.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-22391582
REF00000479,ORD0007073,CUST007073,TXN00007073,237.14,NOT_INITIATED,RETURN,,,GW-71364895
