DeliveryID,OrderID,TrackingID,DeliveryStatus,ExpectedDate,ActualDeliveryDate,Courier,DeliveryAttempts,DeliveryProof
DEL00000267,ORD0000267,TRK50586513,DELIVERED,2022-05-09,2022-05-10,DTDC,1,Signature
DEL00000268,ORD0000268,TRK96753899,DELIVERED,2024-11-01,2024-10-26,XpressBees,1,OTP
DEL00000269,ORD0000269,TRK83706356,DELIVERED,2023-06-06,2023-06-05,XpressBees,1,Photo
DEL00000270,ORD0000270,TRK84937690,DELIVERED,2021-01-25,2021-01-20,BlueDart,1,Signature
DEL00000271,ORD0000271,TRK96485220,DELIVERED,2023-12-04,2023-12-04,DTDC,1,Photo
DEL00000272,ORD0000272,TRK58337909,SHIPPED,2024-07-22,,Ecom Express,1,
DEL00000273,ORD0000273,TRK62177923,DELIVERED,2023-03-06,2023-03-04,Delhivery,1,OTP
DEL00000274,ORD0000274,TRK71802111,DELIVERED,2022-12-19,2022-12-16,BlueDart,1,Photo
DEL00000275,ORD0000275,TRK30243162,DELIVERED,2024-09-07,2024-09-07,Ecom Express,1,OTP
DEL00000276,ORD0000276,TRK81752940,DELIVERED,2022-01-04,2022-01-02,Delhivery,1,Photo
DEL00000277,ORD0000277,TRK10447239,DELIVERED,2024-08-26,2024-08-23,Ecom Express,1,OTP
DEL00000278,ORD0000278,TRK78747238,DELIVERED,2024-10-02,2024-10-04,XpressBees,1,Signature
DEL00000279,ORD0000279,TRK64470315,DELIVERED,2023-12-17,2023-12-12,BlueDart,1,OTP
DEL00000280,ORD0000280,TRK16924653,SHIPPED,2020-09-05,,BlueDart,1,
DEL00000281,ORD0000281,TRK66315856,DELIVERED,2022-04-22,2022-04-20,XpressBees,1,OTP
DEL00000282,ORD0000282,TRK23070398,DELIVERED,2024-01-07,2024-01-05,XpressBees,1,Signature
DEL00000283,ORD0000283,TRK72922874,SHIPPED,2020-07-27,,BlueDart,1,
DEL00000284,ORD0000284,TRK58055672,DELIVERED,2023-04-24,2023-04-27,DTDC,1,OTP
DEL00000285,ORD0000285,TRK26683900,DELIVERED,2020-05-04,2020-05-05,Ecom Express,1,Photo
DEL00000286,ORD0000286,TRK78837972,DELIVERED,2021-02-07,2021-02-06,XpressBees,1,Signature
DEL00000287,ORD0000287,TRK71614935,DELIVERED,2022-02-08,2022-02-06,DTDC,1,OTP
DEL00000288,ORD0000288,TRK20712884,DELIVERED,2020-10-26,2020-10-24,Delhivery,1,OTP
DEL00000289,ORD0000289,TRK22508146,SHIPPED,2020-10-11,,Ecom Express,1,
DEL00000290,ORD0000290,TRK38911631,DELIVERED,2022-06-08,2022-06-06,BlueDart,1,OTP
DEL00000291,ORD0000291,TRK87068856,RETURNED,2024-06-27,,BlueDart,1,
DEL00000292,ORD0000292,TRK46484486,NOT_DISPATCHED,2020-07-20,,BlueDart,1,
DEL00000293,ORD0000293,TRK63073943,DELIVERED,2022-09-14,2022-09-11,Ecom Express,1,Signature
DEL00000294,ORD0000294,TRK89876934,DELIVERED,2024-03-17,2024-03-18,XpressBees,1,Photo
DEL00000295,ORD0000295,TRK43585234,DELIVERED,2022-01-27,2022-01-24,DTDC,1,Signature
DEL00000296,ORD0000296,TRK38827713,DELIVERED,2020-05-29,2020-05-28,BlueDart,1,OTP
DEL00000297,ORD0000297,TRK81915843,DELIVERED,2021-09-03,2021-09-05,BlueDart,1,Photo
DEL00000298,ORD0000298,TRK61306796,DELIVERED,2023-05-14,2023-05-12,DTDC,1,Photo
DEL00000299,ORD0000299,TRK90629411,DELIVERED,2023-02-24,2023-02-26,XpressBees,1,Signature
DEL00000300,ORD0000300,TRK55181035,DELIVERED,2020-07-11,2020-07-10,DTDC,1,OTP
DEL00000301,ORD0000301,TRK50705008,DELIVERED,2023-09-15,2023-09-17,DTDC,1,Photo
DEL00000302,ORD0000302,TRK71376554,DELIVERED,2021-04-13,2021-04-15,DTDC,1,Photo
DEL00000303,ORD0000303,TRK56661771,CANCELLED,2023-10-11,,BlueDart,1,
DEL00000304,ORD0000304,TRK75558522,SHIPPED,2024-12-06,,BlueDart,1,
DEL00000305,ORD0000305,TRK35656663,SHIPPED,2021-10-26,,XpressBees,1,
DEL00000306,ORD0000306,TRK96274555,DELIVERED,2022-02-04,2022-02-06,Delhivery,1,Photo
DEL00000307,ORD0000307,TRK74882321,DELIVERED,2022-08-17,2022-08-17,BlueDart,1,OTP
DEL00000308,ORD0000308,TRK78221701,CANCELLED,2021-02-12,,XpressBees,1,
DEL00000309,ORD0000309,TRK22313654,RETURNED,2023-10-08,,XpressBees,1,
DEL00000310,ORD0000310,TRK72311620,SHIPPED,2024-03-20,,Delhivery,1,
DEL00000311,ORD0000311,TRK12354917,DELIVERED,2020-05-29,2020-06-02,Ecom Express,1,OTP
DEL00000312,ORD0000312,TRK56770598,NOT_DISPATCHED,2023-03-20,,Delhivery,1,
DEL00000313,ORD0000313,TRK58482091,SHIPPED,2022-05-20,,Delhivery,1,
DEL00000314,ORD0000314,TRK42075765,CANCELLED,2024-10-06,,DTDC,1,
DEL00000315,ORD0000315,TRK55253163,DELIVERED,2021-05-05,2021-05-04,Ecom Express,1,Signature
DEL00000316,ORD0000316,TRK94348621,DELIVERED,2022-07-21,2022-07-19,Ecom Express,1,OTP
DEL00000317,ORD0000317,TRK57317864,SHIPPED,2024-07-26,,DTDC,1,
DEL00000318,ORD0000318,TRK13907548,DELIVERED,2021-07-11,2021-07-11,BlueDart,1,Photo
DEL00000319,ORD0000319,TRK20508450,DELIVERED,2020-12-10,2020-12-04,BlueDart,1,Signature
DEL00000320,ORD0000320,TRK97913278,DELIVERED,2022-05-23,2022-05-23,DTDC,1,OTP
DEL00000321,ORD0000321,TRK92474857,DELIVERED,2021-10-09,2021-10-05,DTDC,1,OTP
DEL00000322,ORD0000322,TRK76166890,DELIVERED,2024-12-09,2024-12-13,BlueDart,1,Photo
DEL00000323,ORD0000323,TRK93955692,SHIPPED,2021-04-24,,Ecom Express,1,
DEL00000324,ORD0000324,TRK70075462,DELIVERED,2020-06-01,2020-06-01,Ecom Express,1,Signature
DEL00000325,ORD0000325,TRK75167576,DELIVERED,2023-12-14,2023-12-13,BlueDart,1,Photo
DEL00000326,ORD0000326,TRK53566987,DELIVERED,2023-08-19,2023-08-19,DTDC,1,OTP
DEL00000327,ORD0000327,TRK95414096,DELIVERED,2024-06-25,2024-06-26,Ecom Express,1,Signature
DEL00000328,ORD0000328,TRK51452309,DELIVERED,2020-09-21,2020-09-23,XpressBees,1,OTP
DEL00000329,ORD0000329,TRK82698911,DELIVERED,2024-11-26,2024-11-25,XpressBees,1,Signature
DEL00000330,ORD0000330,TRK14197125,DELIVERED,2020-05-30,2020-05-26,BlueDart,1,Photo
DEL00000331,ORD0000331,TRK41508460,DELIVERED,2020-12-14,2020-12-12,XpressBees,1,Signature
DEL00000332,ORD0000332,TRK28495941,DELIVERED,2021-09-20,2021-09-19,DTDC,1,Photo
DEL00000333,ORD0000333,TRK56699975,CANCELLED,2022-10-17,,XpressBees,1,
DEL00000334,ORD0000334,TRK45766114,DELIVERED,2024-05-21,2024-05-20,Delhivery,1,Photo
DEL00000335,ORD0000335,TRK84171708,DELIVERED,2022-06-05,2022-06-03,Ecom Express,1,Signature
DEL00000336,ORD0000336,TRK93287256,DELIVERED,2020-01-09,2020-01-05,BlueDart,1,OTP
DEL00000337,ORD0000337,TRK33268039,DELIVERED,2022-06-18,2022-06-22,Delhivery,1,OTP
DEL00000338,ORD0000338,TRK65228231,SHIPPED,2023-08-24,,Delhivery,1,
DEL00000339,ORD0000339,TRK40767450,DELIVERED,2020-09-14,2020-09-12,XpressBees,1,Signature
DEL00000340,ORD0000340,TRK23398527,DELIVERED,2024-08-05,2024-08-03,BlueDart,1,Photo
DEL00000341,ORD0000341,TRK33932186,DELIVERED,2021-03-30,2021-04-01,BlueDart,1,Signature
DEL00000342,ORD0000342,TRK22696942,DELIVERED,2022-12-03,2022-11-30,Ecom Express,1,OTP
DEL00000343,ORD0000343,TRK97844176,DELIVERED,2023-04-03,2023-03-31,BlueDart,1,Signature
DEL00000344,ORD0000344,TRK14672757,NOT_DISPATCHED,2022-10-16,,Ecom Express,1,
DEL00000345,ORD0000345,TRK55976185,DELIVERED,2020-01-13,2020-01-13,DTDC,1,Signature
DEL00000346,ORD0000346,TRK71471121,DELIVERED,2023-06-12,2023-06-12,BlueDart,1,OTP
DEL00000347,ORD0000347,TRK21856961,DELIVERED,2023-01-30,2023-02-03,Delhivery,1,Signature
DEL00000348,ORD0000348,TRK18623328,DELIVERED,2024-08-16,2024-08-14,Ecom Express,1,Photo
DEL00000349,ORD0000349,TRK64804677,DELIVERED,2022-04-02,2022-03-27,DTDC,1,Signature
DEL00000350,ORD0000350,TRK63640885,DELIVERED,2020-07-30,2020-07-30,BlueDart,1,Signature
DEL00000351,ORD0000351,TRK55025199,DELIVERED,2023-03-05,2023-03-02,DTDC,1,Signature
DEL00000352,ORD0000352,TRK91084344,SHIPPED,2021-02-12,,DTDC,1,
DEL00000353,ORD0000353,TRK48180866,SHIPPED,2020-06-03,,DTDC,1,
DEL00000354,ORD0000354,TRK17527096,DELIVERED,2020-02-25,2020-02-25,XpressBees,1,Signature
DEL00000355,ORD0000355,TRK62611130,SHIPPED,2023-02-22,,Ecom Express,1,
DEL00000356,ORD0000356,TRK55044323,DELIVERED,2024-08-28,2024-08-30,DTDC,1,Signature
DEL00000357,ORD0000357,TRK27629939,DELIVERED,2021-09-23,2021-09-20,DTDC,1,Photo
DEL00000358,ORD0000358,TRK26811700,DELIVERED,2021-08-14,2021-08-13,Delhivery,1,OTP
DEL00000359,ORD0000359,TRK90593096,NOT_DISPATCHED,2024-07-13,,DTDC,1,
DEL00000360,ORD0000360,TRK89748380,DELIVERED,2023-12-18,2023-12-17,Ecom Express,1,OTP
DEL00000361,ORD0000361,TRK28244005,NOT_DISPATCHED,2023-12-21,,Delhivery,1,
DEL00000362,ORD0000362,TRK93345070,CANCELLED,2020-04-15,,DTDC,1,
DEL00000363,ORD0000363,TRK95171134,CANCELLED,2020-09-17,,Ecom Express,1,
DEL00000364,ORD0000364,TRK57295791,DELIVERED,2023-06-11,2023-06-07,Ecom Express,1,Signature
DEL00000365,ORD0000365,TRK83218921,CANCELLED,2023-02-16,,XpressBees,1,
DEL00000366,ORD0000366,TRK26285867,SHIPPED,2021-05-30,,DTDC,1,
DEL00000367,ORD0000367,TRK96333944,SHIPPED,2024-02-10,,BlueDart,1,
DEL00000368,ORD0000368,TRK66520517,DELIVERED,2020-04-11,2020-04-10,XpressBees,1,OTP
DEL00000369,ORD0000369,TRK68337215,SHIPPED,2020-06-08,,DTDC,1,
DEL00000370,ORD0000370,TRK94187115,RETURNED,2022-07-05,,XpressBees,1,
DEL00000371,ORD0000371,TRK32862529,DELIVERED,2022-06-01,2022-06-02,XpressBees,1,Signature
DEL00000372,ORD0000372,TRK73734286,SHIPPED,2020-12-07,,Delhivery,1,
DEL00000373,ORD0000373,TRK83042592,DELIVERED,2024-09-30,2024-09-27,BlueDart,1,Signature
DEL00000374,ORD0000374,TRK20026632,SHIPPED,2022-04-07,,Delhivery,1,
DEL00000375,ORD0000375,TRK66378243,DELIVERED,2023-04-03,2023-04-08,Ecom Express,1,OTP
DEL00000376,ORD0000376,TRK11100698,RETURNED,2024-10-13,,Delhivery,1,
DEL00000377,ORD0000377,TRK57055135,DELIVERED,2022-08-21,2022-08-16,BlueDart,1,Photo
DEL00000378,ORD0000378,TRK49228856,DELIVERED,2024-09-02,2024-09-01,Delhivery,1,Photo
DEL00000379,ORD0000379,TRK63076276,DELIVERED,2020-06-11,2020-06-13,BlueDart,1,OTP
DEL00000380,ORD0000380,TRK21505277,SHIPPED,2024-05-28,,Delhivery,1,
DEL00000381,ORD0000381,TRK56185103,DELIVERED,2022-03-18,2022-03-15,Delhivery,1,Photo
DEL00000382,ORD0000382,TRK14640559,DELIVERED,2021-02-03,2021-02-04,XpressBees,1,Photo
DEL00000383,ORD0000383,TRK50594565,RETURNED,2023-07-28,,BlueDart,1,
DEL00000384,ORD0000384,TRK57648144,DELIVERED,2022-03-29,2022-03-30,XpressBees,1,Photo
DEL00000385,ORD0000385,TRK27917780,SHIPPED,2024-03-13,,Delhivery,1,
DEL00000386,ORD0000386,TRK52086408,DELIVERED,2023-11-20,2023-11-17,XpressBees,1,Signature
DEL00000387,ORD0000387,TRK39866742,DELIVERED,2023-03-07,2023-03-10,XpressBees,1,Photo
DEL00000388,ORD0000388,TRK78798227,DELIVERED,2023-05-05,2023-05-07,Ecom Express,1,OTP
DEL00000389,ORD0000389,TRK28784464,DELIVERED,2021-02-10,2021-02-11,XpressBees,1,OTP
DEL00000390,ORD0000390,TRK16802893,DELIVERED,2021-10-03,2021-10-02,Delhivery,1,Photo
DEL00000391,ORD0000391,TRK73520144,DELIVERED,2022-11-27,2022-11-23,DTDC,1,Photo
DEL00000392,ORD0000392,TRK70677886,DELIVERED,2021-11-20,2021-11-21,BlueDart,1,Photo
DEL00000393,ORD0000393,TRK20527432,DELIVERED,2021-04-11,2021-04-10,Ecom Express,1,OTP
DEL00000394,ORD0000394,TRK44521361,DELIVERED,2022-08-16,2022-08-16,BlueDart,1,Signature
DEL00000395,ORD0000395,TRK87663044,DELIVERED,2021-04-16,2021-04-19,BlueDart,1,Signature
DEL00000396,ORD0000396,TRK40632949,DELIVERED,2023-11-02,2023-11-01,DTDC,1,Photo
DEL00000397,ORD0000397,TRK82964728,DELIVERED,2022-11-16,2022-11-14,Ecom Express,1,OTP
DEL00000398,ORD0000398,TRK73516688,DELIVERED,2022-01-22,2022-01-26,Delhivery,1,Photo
DEL00000399,ORD0000399,TRK69946432,SHIPPED,2024-08-26,,BlueDart,1,
DEL00000400,ORD0000400,TRK82426461,SHIPPED,2020-02-14,,Delhivery,1,
DEL00000401,ORD0000401,TRK82964036,DELIVERED,2020-08-24,2020-08-23,XpressBees,1,Photo
DEL00000402,ORD0000402,TRK18115860,SHIPPED,2023-10-25,,BlueDart,1,
DEL00000403,ORD0000403,TRK82600164,DELIVERED,2021-07-18,2021-07-21,XpressBees,1,OTP
DEL00000404,ORD0000404,TRK96125316,DELIVERED,2021-03-20,2021-03-14,DTDC,1,Photo
DEL00000405,ORD0000405,TRK66443663,DELIVERED,2024-12-10,2024-12-11,BlueDart,1,Photo
DEL00000406,ORD0000406,TRK76660482,DELIVERED,2023-08-06,2023-08-05,BlueDart,1,OTP
DEL00000407,ORD0000407,TRK69716044,DELIVERED,2020-01-30,2020-02-03,DTDC,1,Signature
DEL00000408,ORD0000408,TRK42983264,DELIVERED,2020-08-19,2020-08-16,Ecom Express,1,OTP
DEL00000409,ORD0000409,TRK45646927,RETURNED,2023-07-26,,XpressBees,1,
DEL00000410,ORD0000410,TRK86281778,DELIVERED,2022-03-15,2022-03-12,DTDC,1,Signature
DEL00000411,ORD0000411,TRK67374125,DELIVERED,2024-06-26,2024-06-27,BlueDart,1,OTP
DEL00000412,ORD0000412,TRK12013449,DELIVERED,2020-10-17,2020-10-11,Delhivery,1,OTP
DEL00000413,ORD0000413,TRK65194896,DELIVERED,2022-05-30,2022-06-04,Ecom Express,1,Signature
DEL00000414,ORD0000414,TRK38908265,SHIPPED,2022-08-21,,XpressBees,1,
DEL00000415,ORD0000415,TRK11995061,CANCELLED,2024-02-18,,Delhivery,1,
DEL00000416,ORD0000416,TRK49577494,DELIVERED,2021-03-30,2021-03-30,DTDC,1,Signature
DEL00000417,ORD0000417,TRK81149549,DELIVERED,2022-10-20,2022-10-19,Delhivery,1,OTP
DEL00000418,ORD0000418,TRK68411753,DELIVERED,2022-04-01,2022-04-02,Delhivery,1,Photo
DEL00000419,ORD0000419,TRK25191155,NOT_DISPATCHED,2021-10-27,,Ecom Express,1,
DEL00000420,ORD0000420,TRK20500263,SHIPPED,2024-03-24,,BlueDart,1,
DEL00000421,ORD0000421,TRK33265827,DELIVERED,2021-07-07,2021-07-02,BlueDart,1,Photo
DEL00000422,ORD0000422,TRK21898630,DELIVERED,2023-05-02,2023-05-06,Delhivery,1,OTP
DEL00000423,ORD0000423,TRK99980306,SHIPPED,2022-12-15,,XpressBees,1,
DEL00000424,ORD0000424,TRK97344090,DELIVERED,2024-03-18,2024-03-20,Ecom Express,1,Signature
DEL00000425,ORD0000425,TRK37935115,SHIPPED,2020-01-23,,BlueDart,1,
DEL00000426,ORD0000426,TRK94475781,DELIVERED,2023-04-14,2023-04-14,Ecom Express,1,Signature
DEL00000427,ORD0000427,TRK98855444,DELIVERED,2023-05-30,2023-05-31,Ecom Express,1,Photo
DEL00000428,ORD0000428,TRK95636400,DELIVERED,2020-06-10,2020-06-11,DTDC,1,Signature
DEL00000429,ORD0000429,TRK19537340,DELIVERED,2021-04-28,2021-04-28,Ecom Express,1,Photo
DEL00000430,ORD0000430,TRK45317266,SHIPPED,2022-12-12,,Delhivery,1,
DEL00000431,ORD0000431,TRK88747787,DELIVERED,2023-10-31,2023-10-29,Delhivery,1,Photo
DEL00000432,ORD0000432,TRK29941658,DELIVERED,2021-06-03,2021-06-07,Ecom Express,1,Photo
DEL00000433,ORD0000433,TRK65336250,SHIPPED,2020-04-12,,BlueDart,1,
DEL00000434,ORD0000434,TRK68736398,SHIPPED,2024-11-06,,Delhivery,1,
DEL00000435,ORD0000435,TRK69889587,DELIVERED,2022-11-29,2022-11-27,XpressBees,1,Signature
DEL00000436,ORD0000436,TRK98064297,DELIVERED,2020-10-09,2020-10-13,Delhivery,1,Signature
DEL00000437,ORD0000437,TRK69350943,SHIPPED,2023-10-06,,Delhivery,1,
DEL00000438,ORD0000438,TRK24864406,DELIVERED,2021-05-13,2021-05-17,XpressBees,1,Photo
DEL00000439,ORD0000439,TRK17681764,DELIVERED,2020-10-30,2020-11-02,Ecom Express,1,Signature
DEL00000440,ORD0000440,TRK73301314,DELIVERED,2020-07-06,2020-07-01,Delhivery,1,Photo
DEL00000441,ORD0000441,TRK83603789,DELIVERED,2021-09-04,2021-09-03,BlueDart,1,Photo
DEL00000442,ORD0000442,TRK90629061,DELIVERED,2023-02-03,2023-01-30,Ecom Express,1,OTP
DEL00000443,ORD0000443,TRK58082430,DELIVERED,2021-12-04,2021-12-07,BlueDart,1,Photo
DEL00000444,ORD0000444,TRK72289521,RETURNED,2022-09-24,,Ecom Express,1,
DEL00000445,ORD0000445,TRK86818446,DELIVERED,2023-02-16,2023-02-17,XpressBees,1,OTP
DEL00000446,ORD0000446,TRK30935681,DELIVERED,2020-07-13,2020-07-13,XpressBees,1,Signature
DEL00000447,ORD0000447,TRK36842816,DELIVERED,2020-09-12,2020-09-16,BlueDart,1,Photo
DEL00000448,ORD0000448,TRK41869598,DELIVERED,2022-09-12,2022-09-13,XpressBees,1,Signature
DEL00000449,ORD0000449,TRK57109288,DELIVERED,2022-07-22,2022-07-17,XpressBees,1,Signature
DEL00000450,ORD0000450,TRK36692653,DELIVERED,2023-04-02,2023-04-05,Ecom Express,1,Photo
DEL00000451,ORD0000451,TRK90903712,SHIPPED,2023-07-05,,XpressBees,1,
DEL00000452,ORD0000452,TRK48735513,DELIVERED,2023-09-14,2023-09-13,Delhivery,1,Photo
DEL00000453,ORD0000453,TRK12609783,DELIVERED,2020-05-12,2020-05-08,DTDC,1,Photo
DEL00000454,ORD0000454,TRK48025851,SHIPPED,2020-01-25,,Ecom Express,1,
DEL00000455,ORD0000455,TRK34494773,DELIVERED,2024-12-26,2024-12-27,Ecom Express,1,Photo
DEL00000456,ORD0000456,TRK70562692,DELIVERED,2024-10-30,2024-10-29,Ecom Express,1,OTP
DEL00000457,ORD0000457,TRK30028611,DELIVERED,2021-07-22,2021-07-22,XpressBees,1,Signature
DEL00000458,ORD0000458,TRK45174988,DELIVERED,2021-07-28,2021-07-30,DTDC,1,Signature
DEL00000459,ORD0000459,TRK71916224,DELIVERED,2023-09-10,2023-09-15,DTDC,1,Signature
DEL00000460,ORD0000460,TRK33432067,DELIVERED,2021-11-20,2021-11-22,Ecom Express,1,Signature
DEL00000461,ORD0000461,TRK74833027,DELIVERED,2024-12-23,2024-12-25,XpressBees,1,Signature
DEL00000462,ORD0000462,TRK48419592,DELIVERED,2021-09-19,2021-09-23,Delhivery,1,Signature
DEL00000463,ORD0000463,TRK23964963,DELIVERED,2023-08-07,2023-08-11,DTDC,1,OTP
DEL00000464,ORD0000464,TRK30900480,DELIVERED,2022-05-08,2022-05-07,Ecom Express,1,Signature
DEL00000465,ORD0000465,TRK59274088,DELIVERED,2024-08-20,2024-08-16,BlueDart,1,OTP
DEL00000466,ORD0000466,TRK88635344,DELIVERED,2022-08-22,2022-08-21,BlueDart,1,Signature
DEL00000467,ORD0000467,TRK81023473,SHIPPED,2024-07-24,,Delhivery,1,
DEL00000468,ORD0000468,TRK88805148,DELIVERED,2020-06-09,2020-06-09,Delhivery,1,Signature
DEL00000469,ORD0000469,TRK94815162,DELIVERED,2021-05-06,2021-05-09,BlueDart,1,Photo
DEL00000470,ORD0000470,TRK80186481,DELIVERED,2023-11-14,2023-11-11,DTDC,1,OTP
DEL00000471,ORD0000471,TRK31414836,DELIVERED,2022-02-28,2022-02-24,BlueDart,1,OTP
DEL00000472,ORD0000472,TRK12424380,DELIVERED,2023-02-06,2023-02-06,BlueDart,1,Signature
DEL00000473,ORD0000473,TRK46733551,SHIPPED,2023-11-19,,XpressBees,1,
DEL00000474,ORD0000474,TRK31935407,DELIVERED,2020-09-07,2020-09-09,DTDC,1,Signature
DEL00000475,ORD0000475,TRK16615786,DELIVERED,2023-04-21,2023-04-19,Delhivery,1,Photo
DEL00000476,ORD0000476,TRK64333216,DELIVERED,2022-12-01,2022-11-29,Delhivery,1,Photo
DEL00000477,ORD0000477,TRK45176543,SHIPPED,2024-02-11,,XpressBees,1,
DEL00000478,ORD0000478,TRK82479778,DELIVERED,2024-09-04,2024-09-08,DTDC,1,Photo
DEL00000479,ORD0000479,TRK64754865,DELIVERED,2022-02-02,2022-01-31,DTDC,1,Photo
DEL00000480,ORD0000480,TRK27673929,DELIVERED,2021-06-27,2021-06-27,Ecom Express,1,OTP
DEL00000481,ORD0000481,TRK41735076,DELIVERED,2022-07-15,2022-07-11,BlueDart,1,Signature
DEL00000482,ORD0000482,TRK92460974,RETURNED,2021-02-18,,DTDC,1,
DEL00000483,ORD0000483,TRK67908857,DELIVERED,2021-06-13,2021-06-14,XpressBees,1,OTP
DEL00000484,ORD0000484,TRK89493078,DELIVERED,2022-04-12,2022-04-14,XpressBees,1,Photo
DEL00000485,ORD0000485,TRK25390092,DELIVERED,2024-03-13,2024-03-16,Ecom Express,1,OTP
DEL00000486,ORD0000486,TRK72539183,DELIVERED,2022-06-28,2022-06-25,DTDC,1,Photo
DEL00000487,ORD0000487,TRK69526002,DELIVERED,2020-02-08,2020-02-07,BlueDart,1,Photo
DEL00000488,ORD0000488,TRK56563142,DELIVERED,2021-11-19,2021-11-20,DTDC,1,Photo
DEL00000489,ORD0000489,TRK78326567,DELIVERED,2020-01-27,2020-01-27,Delhivery,1,OTP
DEL00000490,ORD0000490,TRK86594760,CANCELLED,2020-11-22,,Ecom Express,1,
DEL00000491,ORD0000491,TRK61809363,SHIPPED,2024-12-08,,Delhivery,1,
DEL00000492,ORD0000492,TRK14924030,DELIVERED,2021-06-01,2021-05-29,DTDC,1,Signature
DEL00000493,ORD0000493,TRK89013861,DELIVERED,2021-02-09,2021-02-09,DTDC,1,OTP
DEL00000494,ORD0000494,TRK34547488,DELIVERED,2021-10-17,2021-10-20,XpressBees,1,OTP
DEL00000495,ORD0000495,TRK54443907,DELIVERED,2022-09-05,2022-09-02,Ecom Express,1,Signature
DEL00000496,ORD0000496,TRK88923856,DELIVERED,2021-04-17,2021-04-19,Delhivery,1,Photo
DEL00000497,ORD0000497,TRK70593654,DELIVERED,2023-03-15,2023-03-16,Ecom Express,1,OTP
DEL00000498,ORD0000498,TRK17069043,DELIVERED,2023-01-26,2023-01-26,BlueDart,1,OTP
DEL00000499,ORD0000499,TRK65697673,DELIVERED,2023-10-12,2023-10-16,Delhivery,1,OTP
DEL00000500,ORD0000500,TRK72194078,DELIVERED,2022-04-19,2022-04-14,Ecom Express,1,Signature
DEL00000501,ORD0000501,TRK17969780,DELIVERED,2025-01-02,2025-01-03,Ecom Express,1,OTP
DEL00000502,ORD0000502,TRK44853824,SHIPPED,2021-12-30,,BlueDart,1,
DEL00000503,ORD0000503,TRK94516061,DELIVERED,2022-05-06,2022-05-04,Delhivery,1,OTP
DEL00000504,ORD0000504,TRK75842762,DELIVERED,2020-02-23,2020-02-22,Delhivery,1,OTP
DEL00000505,ORD0000505,TRK23991773,DELIVERED,2024-08-17,2024-08-22,XpressBees,1,Photo
DEL00000506,ORD0000506,TRK39281875,DELIVERED,2024-09-23,2024-09-20,BlueDart,1,Photo
DEL00000507,ORD0000507,TRK65757646,NOT_DISPATCHED,2021-08-03,,DTDC,1,
DEL00000508,ORD0000508,TRK21509728,DELIVERED,2023-04-30,2023-04-30,XpressBees,1,Signature
DEL00000509,ORD0000509,TRK65795702,DELIVERED,2023-02-28,2023-02-24,Ecom Express,1,Signature
DEL00000510,ORD0000510,TRK62941355,DELIVERED,2020-05-31,2020-06-04,BlueDart,1,Photo
DEL00000511,ORD0000511,TRK63541470,DELIVERED,2020-11-13,2020-11-11,DTDC,1,OTP
DEL00000512,ORD0000512,TRK20499517,SHIPPED,2021-07-29,,Delhivery,1,
DEL00000513,ORD0000513,TRK64467202,DELIVERED,2023-10-03,2023-10-04,Delhivery,1,Signature
DEL00000514,ORD0000514,TRK15839564,SHIPPED,2020-11-07,,DTDC,1,
DEL00000515,ORD0000515,TRK84548771,DELIVERED,2024-09-16,2024-09-15,Delhivery,1,OTP
DEL00000516,ORD0000516,TRK85835030,DELIVERED,2021-11-17,2021-11-16,Delhivery,1,OTP
DEL00000517,ORD0000517,TRK26200503,DELIVERED,2022-04-22,2022-04-18,Delhivery,1,Signature
DEL00000518,ORD0000518,TRK33233678,DELIVERED,2024-12-18,2024-12-18,DTDC,1,Photo
DEL00000519,ORD0000519,TRK51880686,DELIVERED,2022-12-20,2022-12-19,BlueDart,1,Photo
DEL00000520,ORD0000520,TRK91281178,DELIVERED,2022-10-04,2022-10-01,DTDC,1,OTP
DEL00000521,ORD0000521,TRK12943454,SHIPPED,2021-03-21,,BlueDart,1,
DEL00000522,ORD0000522,TRK60160363,DELIVERED,2021-09-06,2021-09-11,BlueDart,1,OTP
DEL00000523,ORD0000523,TRK59510573,SHIPPED,2022-09-23,,Delhivery,1,
DEL00000524,ORD0000524,TRK71290785,RETURNED,2020-09-25,,XpressBees,1,
DEL00000525,ORD0000525,TRK90942450,NOT_DISPATCHED,2022-12-18,,BlueDart,1,
DEL00000526,ORD0000526,TRK91991587,DELIVERED,2024-05-18,2024-05-16,BlueDart,1,OTP
DEL00000527,ORD0000527,TRK94280638,DELIVERED,2022-10-05,2022-10-03,Delhivery,1,OTP
DEL00000528,ORD0000528,TRK16865156,SHIPPED,2024-07-06,,DTDC,1,
DEL00000529,ORD0000529,TRK39222849,DELIVERED,2020-01-10,2020-01-08,Ecom Express,1,Signature
DEL00000530,ORD0000530,TRK68269405,DELIVERED,2023-02-05,2023-02-04,BlueDart,1,Photo
DEL00000531,ORD0000531,TRK45748615,SHIPPED,2023-05-08,,Ecom Express,1,
DEL00000532,ORD0000532,TRK13030062,SHIPPED,2022-02-17,,Ecom Express,1,
DEL00000533,ORD0000533,TRK80174953,CANCELLED,2022-05-28,,XpressBees,1,
DEL00000534,ORD0000534,TRK39327611,NOT_DISPATCHED,2022-09-21,,Ecom Express,1,
DEL00000535,ORD0000535,TRK35453617,DELIVERED,2022-06-05,2022-06-03,BlueDart,1,Photo
