ReturnID,OrderID,CustomerID,ReturnStatus,ReturnReason,RequestedDate,ApprovedDate
RET00000309,ORD0009208,CUST009208,REQUESTED,Damaged item,2020-12-18,
RET00000310,ORD0009242,CUST009242,REQUESTED,Not needed,2024-09-02,
RET00000311,ORD0009271,CUST009271,COMPLETED,Wrong item,2024-03-13,2024-03-13
RET00000312,ORD0009361,CUST009361,COMPLETED,Not needed,2023-12-09,2023-12-09
RET00000313,ORD0009382,CUST009382,APPROVED,Not needed,2022-05-17,2022-05-17
RET00000314,ORD0009467,CUST009467,APPROVED,Missing item,2024-04-02,2024-04-02
RET00000315,ORD0009512,CUST009512,PICKUP_SCHEDULED,Not needed,2022-11-06,2022-11-06
RET00000316,ORD0009518,CUST009518,REQUESTED,Damaged item,2021-09-03,
RET00000317,ORD0009521,CUST009521,COMPLETED,Damaged item,2022-04-16,2022-04-16
RET00000318,ORD0009536,CUST009536,APPROVED,Product issue,2020-07-14,2020-07-14
RET00000319,ORD0009558,CUST009558,RECEIVED,Damaged item,2020-09-08,2020-09-08
RET00000320,ORD0009575,CUST009575,APPROVED,Wrong item,2024-03-25,2024-03-25
RET00000321,ORD0009577,CUST009577,COMPLETED,Product issue,2021-01-13,2021-01-13
RET00000322,ORD0009634,CUST009634,REQUESTED,Not needed,2020-08-04,
RET00000323,ORD0009638,CUST009638,COMPLETED,Wrong item,2023-10-06,2023-10-06
RET00000324,ORD0009674,CUST009674,PICKUP_SCHEDULED,Product issue,2023-01-06,2023-01-06
RET00000325,ORD0009703,CUST009703,COMPLETED,Damaged item,2021-12-17,2021-12-17
RET00000326,ORD0009797,CUST009797,COMPLETED,Product issue,2021-01-30,2021-01-30
RET00000327,ORD0009816,CUST009816,REQUESTED,Not needed,2020-02-18,
RET00000328,ORD0009849,CUST009849,APPROVED,Wrong item,2021-11-11,2021-11-11
RET00000329,ORD0009851,CUST009851,RECEIVED,Missing item,2023-10-30,2023-10-30
RET00000330,ORD0009858,CUST009858,APPROVED,Damaged item,2023-04-27,2023-04-27
RET00000331,ORD0009905,CUST009905,RECEIVED,Not needed,2021-08-25,2021-08-25
RET00000332,ORD0009928,CUST009928,APPROVED,Wrong item,2022-08-17,2022-08-17
RET00000333,ORD0009952,CUST009952,RECEIVED,Wrong item,2020-08-05,2020-08-05
RET00000334,ORD0009978,CUST009978,APPROVED,Product issue,2020-05-28,2020-05-28
RET00000335,ORD0010019,CUST010019,REQUESTED,Not needed,2022-06-04,
RET00000336,ORD0010064,CUST010064,COMPLETED,Not needed,2023-12-20,2023-12-20
RET00000337,ORD0010090,CUST010090,PICKUP_SCHEDULED,Product issue,2023-05-17,2023-05-17
RET00000338,ORD0010120,CUST010120,PICKUP_SCHEDULED,Damaged item,2023-07-18,2023-07-18
RET00000339,ORD0010147,CUST010147,RECEIVED,Not needed,2020-06-09,2020-06-09
RET00000340,ORD0010156,CUST010156,COMPLETED,Damaged item,2024-07-10,2024-07-10
RET00000341,ORD0010161,CUST010161,RECEIVED,Product issue,2022-10-21,2022-10-21
RET00000342,ORD0010197,CUST010197,APPROVED,Not needed,2022-11-10,2022-11-10
RET00000343,ORD0010232,CUST010232,PICKUP_SCHEDULED,Product issue,2024-06-05,2024-06-05
RET00000344,ORD0010246,CUST010246,PICKUP_SCHEDULED,Missing item,2023-01-02,2023-01-02
RET00000345,ORD0010254,CUST010254,COMPLETED,Not needed,2020-04-09,2020-04-09
RET00000346,ORD0010306,CUST010306,PICKUP_SCHEDULED,Not needed,2022-07-15,2022-07-15
RET00000347,ORD0010408,CUST010408,REQUESTED,Not needed,2020-10-07,
RET00000348,ORD0010457,CUST010457,APPROVED,Missing item,2023-03-13,2023-03-13
RET00000349,ORD0010465,CUST010465,PICKUP_SCHEDULED,Wrong item,2023-10-24,2023-10-24
RET00000350,ORD0010466,CUST010466,COMPLETED,Damaged item,2021-10-07,2021-10-07
RET00000351,ORD0010534,CUST010534,COMPLETED,Missing item,2020-04-30,2020-04-30
RET00000352,ORD0010545,CUST010545,PICKUP_SCHEDULED,Not needed,2020-11-28,2020-11-28
RET00000353,ORD0010559,CUST010559,COMPLETED,Damaged item,2020-01-29,2020-01-29
RET00000354,ORD0010615,CUST010615,APPROVED,Damaged item,2024-11-14,2024-11-14
RET00000355,ORD0010668,CUST010668,APPROVED,Wrong item,2024-07-14,2024-07-14
RET00000356,ORD0010687,CUST010687,APPROVED,Not needed,2020-09-17,2020-09-17
RET00000357,ORD0010693,CUST010693,APPROVED,Damaged item,2021-01-21,2021-01-21
RET00000358,ORD0010763,CUST010763,REQUESTED,Product issue,2021-02-04,
RET00000359,ORD0010824,CUST010824,APPROVED,Missing item,2024-12-13,2024-12-13
RET00000360,ORD0010838,CUST010838,REQUESTED,Missing item,2020-04-12,
RET00000361,ORD0010917,CUST010917,RECEIVED,Product issue,2021-01-22,2021-01-22
RET00000362,ORD0010935,CUST010935,APPROVED,Missing item,2021-03-14,2021-03-14
RET00000363,ORD0010959,CUST010959,COMPLETED,Damaged item,2023-01-14,2023-01-14
RET00000364,ORD0010967,CUST010967,APPROVED,Product issue,2022-12-28,2022-12-28
RET00000365,ORD0011006,CUST011006,REQUESTED,Missing item,2022-10-02,
RET00000366,ORD0011026,CUST011026,COMPLETED,Damaged item,2021-07-09,2021-07-09
RET00000367,ORD0011090,CUST011090,COMPLETED,Product issue,2022-05-25,2022-05-25
RET00000368,ORD0011113,CUST011113,RECEIVED,Product issue,2022-11-30,2022-11-30
RET00000369,ORD0011134,CUST011134,COMPLETED,Damaged item,2020-10-10,2020-10-10
RET00000370,ORD0011153,CUST011153,RECEIVED,Product issue,2022-02-01,2022-02-01
RET00000371,ORD0011168,CUST011168,APPROVED,Not needed,2024-11-16,2024-11-16
RET00000372,ORD0011169,CUST011169,RECEIVED,Product issue,2021-03-19,2021-03-19
RET00000373,ORD0011202,CUST011202,COMPLETED,Product issue,2024-11-12,2024-11-12
RET00000374,ORD0011247,CUST011247,COMPLETED,Damaged item,2020-04-24,2020-04-24
RET00000375,ORD0011256,CUST011256,REQUESTED,Wrong item,2024-03-25,
RET00000376,ORD0011299,CUST011299,COMPLETED,Wrong item,2024-10-26,2024-10-26
RET00000377,ORD0011316,CUST011316,COMPLETED,Missing item,2021-04-01,2021-04-01
RET00000378,ORD0011375,CUST011375,APPROVED,Missing item,2021-08-20,2021-08-20
RET00000379,ORD0011385,CUST011385,RECEIVED,Wrong item,2023-06-15,2023-06-15
RET00000380,ORD0011392,CUST011392,COMPLETED,Not needed,2023-10-17,2023-10-17
RET00000381,ORD0011404,CUST011404,APPROVED,Not needed,2024-04-03,2024-04-03
RET00000382,ORD0011416,CUST011416,COMPLETED,Not needed,2021-05-17,2021-05-17
RET00000383,ORD0011424,CUST011424,COMPLETED,Damaged item,2021-02-05,2021-02-05
RET00000384,ORD0011433,CUST011433,RECEIVED,Product issue,2020-08-13,2020-08-13
RET00000385,ORD0011441,CUST011441,COMPLETED,Wrong item,2020-04-05,2020-04-05
RET00000386,ORD0011533,CUST011533,COMPLETED,Damaged item,2021-08-16,2021-08-16
RET00000387,ORD0011572,CUST011572,REQUESTED,Damaged item,2022-08-24,
RET00000388,ORD0011612,CUST011612,REQUESTED,Damaged item,2022-03-15,
RET00000389,ORD0011654,CUST011654,COMPLETED,Missing item,2022-10-30,2022-10-30
RET00000390,ORD0011655,CUST011655,RECEIVED,Wrong item,2020-04-01,2020-04-01
RET00000391,ORD0011776,CUST011776,COMPLETED,Product issue,2024-06-11,2024-06-11
RET00000392,ORD0011798,CUST011798,RECEIVED,Wrong item,2022-10-06,2022-10-06
RET00000393,ORD0011802,CUST011802,COMPLETED,Not needed,2023-08-08,2023-08-08
RET00000394,ORD0011805,CUST011805,RECEIVED,Product issue,2024-12-29,2024-12-29
RET00000395,ORD0011854,CUST011854,PICKUP_SCHEDULED,Not needed,2022-12-24,2022-12-24
RET00000396,ORD0011870,CUST011870,COMPLETED,Not needed,2024-07-22,2024-07-22
RET00000397,ORD0011911,CUST011911,APPROVED,Product issue,2021-12-16,2021-12-16
RET00000398,ORD0011920,CUST011920,COMPLETED,Product issue,2021-01-19,2021-01-19
RET00000399,ORD0011937,CUST011937,RECEIVED,Wrong item,2024-05-03,2024-05-03
RET00000400,ORD0011963,CUST011963,COMPLETED,Missing item,2021-03-28,2021-03-28
RET00000401,ORD0011974,CUST011974,PICKUP_SCHEDULED,Missing item,2021-12-30,2021-12-30
RET00000402,ORD0012046,CUST012046,REQUESTED,Wrong item,2020-06-12,
RET00000403,ORD0012064,CUST012064,COMPLETED,Not needed,2021-03-01,2021-03-01
RET00000404,ORD0012074,CUST012074,PICKUP_SCHEDULED,Damaged item,2022-12-24,2022-12-24
RET00000405,ORD0012113,CUST012113,COMPLETED,Product issue,2023-09-05,2023-09-05
RET00000406,ORD0012115,CUST012115,COMPLETED,Product issue,2024-06-04,2024-06-04
RET00000407,ORD0012159,CUST012159,PICKUP_SCHEDULED,Wrong item,2021-03-07,2021-03-07
RET00000408,ORD0012191,CUST012191,COMPLETED,Wrong item,2023-09-11,2023-09-11
RET00000409,ORD0012192,CUST012192,PICKUP_SCHEDULED,Wrong item,2021-12-08,2021-12-08
RET00000410,ORD0012209,CUST012209,REQUESTED,Missing item,2021-07-21,
RET00000411,ORD0012213,CUST012213,COMPLETED,Product issue,2020-06-07,2020-06-07
RET00000412,ORD0012259,CUST012259,REQUESTED,Wrong item,2021-04-08,
RET00000413,ORD0012306,CUST012306,COMPLETED,Product issue,2021-10-09,2021-10-09
RET00000414,ORD0012331,CUST012331,RECEIVED,Missing item,2024-06-25,2024-06-25
RET00000415,ORD0012345,CUST012345,COMPLETED,Wrong item,2021-07-31,2021-07-31
RET00000416,ORD0012357,CUST012357,REQUESTED,Damaged item,2023-03-12,
RET00000417,ORD0012374,CUST012374,COMPLETED,Wrong item,2020-09-20,2020-09-20
RET00000418,ORD0012431,CUST012431,REQUESTED,Damaged item,2020-03-13,
RET00000419,ORD0012474,CUST012474,APPROVED,Damaged item,2020-04-20,2020-04-20
RET00000420,ORD0012516,CUST012516,APPROVED,Wrong item,2024-07-21,2024-07-21
RET00000421,ORD0012532,CUST012532,PICKUP_SCHEDULED,Product issue,2020-09-24,2020-09-24
RET00000422,ORD0012537,CUST012537,APPROVED,Missing item,2024-10-02,2024-10-02
RET00000423,ORD0012547,CUST012547,RECEIVED,Not needed,2022-11-03,2022-11-03
RET00000424,ORD0012575,CUST012575,COMPLETED,Wrong item,2021-04-08,2021-04-08
RET00000425,ORD0012625,CUST012625,COMPLETED,Product issue,2022-08-13,2022-08-13
RET00000426,ORD0012860,CUST012860,COMPLETED,Not needed,2020-11-22,2020-11-22
RET00000427,ORD0012880,CUST012880,REQUESTED,Missing item,2020-09-30,
RET00000428,ORD0012986,CUST012986,REQUESTED,Not needed,2023-09-13,
RET00000429,ORD0013011,CUST013011,COMPLETED,Not needed,2021-02-23,2021-02-23
RET00000430,ORD0013034,CUST013034,PICKUP_SCHEDULED,Wrong item,2023-03-17,2023-03-17
RET00000431,ORD0013054,CUST013054,COMPLETED,Damaged item,2024-06-17,2024-06-17
RET00000432,ORD0013069,CUST013069,PICKUP_SCHEDULED,Wrong item,2024-10-28,2024-10-28
RET00000433,ORD0013120,CUST013120,COMPLETED,Wrong item,2023-12-22,2023-12-22
RET00000434,ORD0013126,CUST013126,APPROVED,Not needed,2023-04-04,2023-04-04
RET00000435,ORD0013191,CUST013191,APPROVED,Not needed,2021-07-19,2021-07-19
RET00000436,ORD0013214,CUST013214,RECEIVED,Product issue,2023-04-09,2023-04-09
RET00000437,ORD0013226,CUST013226,COMPLETED,Wrong item,2024-07-09,2024-07-09
RET00000438,ORD0013276,CUST013276,RECEIVED,Damaged item,2023-02-19,2023-02-19
RET00000439,ORD0013331,CUST013331,PICKUP_SCHEDULED,Product issue,2024-07-02,2024-07-02
RET00000440,ORD0013354,CUST013354,APPROVED,Not needed,2024-07-18,2024-07-18
RET00000441,ORD0013450,CUST013450,PICKUP_SCHEDULED,Wrong item,2020-12-15,2020-12-15
RET00000442,ORD0013476,CUST013476,PICKUP_SCHEDULED,Missing item,2022-11-20,2022-11-20
RET00000443,ORD0013482,CUST013482,COMPLETED,Wrong item,2024-05-11,2024-05-11
RET00000444,ORD0013505,CUST013505,COMPLETED,Wrong item,2021-05-10,2021-05-10
RET00000445,ORD0013535,CUST013535,RECEIVED,Wrong item,2022-11-14,2022-11-14
RET00000446,ORD0013564,CUST013564,COMPLETED,Product issue,2020-05-23,2020-05-23
RET00000447,ORD0013574,CUST013574,COMPLETED,Product issue,2020-06-17,2020-06-17
RET00000448,ORD0013622,CUST013622,RECEIVED,Damaged item,2021-07-14,2021-07-14
RET00000449,ORD0013656,CUST013656,COMPLETED,Not needed,2020-09-22,2020-09-22
RET00000450,ORD0013657,CUST013657,APPROVED,Not needed,2022-06-30,2022-06-30
RET00000451,ORD0013692,CUST013692,REQUESTED,Damaged item,2023-09-16,
RET00000452,ORD0013710,CUST013710,COMPLETED,Missing item,2020-03-30,2020-03-30
RET00000453,ORD0013746,CUST013746,RECEIVED,Wrong item,2023-05-26,2023-05-26
RET00000454,ORD0013756,CUST013756,REQUESTED,Damaged item,2021-03-25,
RET00000455,ORD0013817,CUST013817,COMPLETED,Missing item,2022-12-29,2022-12-29
RET00000456,ORD0013887,CUST013887,RECEIVED,Missing item,2024-01-17,2024-01-17
RET00000457,ORD0014019,CUST014019,RECEIVED,Damaged item,2022-09-01,2022-09-01
RET00000458,ORD0014029,CUST014029,COMPLETED,Missing item,2020-06-14,2020-06-14
RET00000459,ORD0014046,CUST014046,REQUESTED,Missing item,2020-04-10,
RET00000460,ORD0014097,CUST014097,PICKUP_SCHEDULED,Damaged item,2024-02-13,2024-02-13
RET00000461,ORD0014120,CUST014120,PICKUP_SCHEDULED,Product issue,2024-06-02,2024-06-02
RET00000462,ORD0014171,CUST014171,COMPLETED,Wrong item,2024-10-22,2024-10-22
RET00000463,ORD0014181,CUST014181,COMPLETED,Wrong item,2021-10-31,2021-10-31
RET00000464,ORD0014206,CUST014206,COMPLETED,Damaged item,2020-08-08,2020-08-08
RET00000465,ORD0014215,CUST014215,PICKUP_SCHEDULED,Not needed,2020-09-25,2020-09-25
RET00000466,ORD0014258,CUST014258,COMPLETED,Damaged item,2021-05-19,2021-05-19
RET00000467,ORD0014310,CUST014310,COMPLETED,Not needed,2023-07-10,2023-07-10
RET00000468,ORD0014312,CUST014312,APPROVED,Product issue,2021-03-24,2021-03-24
RET00000469,ORD0014328,CUST014328,COMPLETED,Wrong item,2022-06-09,2022-06-09
RET00000470,ORD0014336,CUST014336,PICKUP_SCHEDULED,Damaged item,2023-09-04,2023-09-04
RET00000471,ORD0014350,CUST014350,COMPLETED,Not needed,2020-06-23,2020-06-23
RET00000472,ORD0014382,CUST014382,REQUESTED,Damaged item,2023-07-12,
RET00000473,ORD0014394,CUST014394,PICKUP_SCHEDULED,Not needed,2022-01-27,2022-01-27
RET00000474,ORD0014395,CUST014395,COMPLETED,Damaged item,2023-01-05,2023-01-05
RET00000475,ORD0014411,CUST014411,COMPLETED,Not needed,2024-11-05,2024-11-05
RET00000476,ORD0014627,CUST014627,COMPLETED,Product issue,2020-09-24,2020-09-24
RET00000477,ORD0014647,CUST014647,RECEIVED,Missing item,2021-12-19,2021-12-19
RET00000478,ORD0014648,CUST014648,COMPLETED,Damaged item,2022-05-05,2022-05-05
RET00000479,ORD0014663,CUST014663,APPROVED,Not needed,2021-01-22,2021-01-22
RET00000480,ORD0014669,CUST014669,APPROVED,Damaged item,2023-04-22,2023-04-22
RET00000481,ORD0014706,CUST014706,REQUESTED,Missing item,2020-06-24,
RET00000482,ORD0014708,CUST014708,PICKUP_SCHEDULED,Not needed,2020-07-29,2020-07-29
RET00000483,ORD0014731,CUST014731,APPROVED,Product issue,2020-04-04,2020-04-04
RET00000484,ORD0014750,CUST014750,PICKUP_SCHEDULED,Wrong item,2024-05-15,2024-05-15
RET00000485,ORD0014751,CUST014751,RECEIVED,Missing item,2022-01-31,2022-01-31
RET00000486,ORD0014753,CUST014753,APPROVED,Damaged item,2020-09-11,2020-09-11
RET00000487,ORD0014783,CUST014783,APPROVED,Damaged item,2021-02-18,2021-02-18
RET00000488,ORD0014862,CUST014862,REQUESTED,Wrong item,2024-05-28,
RET00000489,ORD0014973,CUST014973,COMPLETED,Wrong item,2024-09-18,2024-09-18
RET00000490,ORD0014998,CUST014998,REQUESTED,Product issue,2024-07-04,
RET00000491,ORD0015009,CUST015009,COMPLETED,Not needed,2020-09-13,2020-09-13
RET00000492,ORD0015035,CUST015035,REQUESTED,Damaged item,2022-03-03,
RET00000493,ORD0015057,CUST015057,REQUESTED,Product issue,2024-01-20,
RET00000494,ORD0015063,CUST015063,COMPLETED,Missing item,2020-03-28,2020-03-28
RET00000495,ORD0015094,CUST015094,COMPLETED,Wrong item,2024-09-23,2024-09-23
RET00000496,ORD0015130,CUST015130,RECEIVED,Damaged item,2021-04-21,2021-04-21
RET00000497,ORD0015191,CUST015191,COMPLETED,Damaged item,2022-08-26,2022-08-26
RET00000498,ORD0015221,CUST015221,COMPLETED,Missing item,2023-06-09,2023-06-09
RET00000499,ORD0015222,CUST015222,COMPLETED,Missing item,2022-10-27,2022-10-27
RET00000500,ORD0015274,CUST015274,RECEIVED,Not needed,2020-08-29,2020-08-29
RET00000501,ORD0015299,CUST015299,PICKUP_SCHEDULED,Wrong item,2020-01-15,2020-01-15
RET00000502,ORD0015328,CUST015328,COMPLETED,Product issue,2024-02-24,2024-02-24
RET00000503,ORD0015366,CUST015366,APPROVED,Not needed,2020-04-05,2020-04-05
RET00000504,ORD0015405,CUST015405,COMPLETED,Not needed,2024-09-30,2024-09-30
RET00000505,ORD0015428,CUST015428,APPROVED,Missing item,2022-11-24,2022-11-24
RET00000506,ORD0015429,CUST015429,RECEIVED,Damaged item,2024-01-30,2024-01-30
RET00000507,ORD0015483,CUST015483,APPROVED,Wrong item,2024-09-01,2024-09-01
RET00000508,ORD0015487,CUST015487,COMPLETED,Wrong item,2023-02-27,2023-02-27
RET00000509,ORD0015499,CUST015499,COMPLETED,Not needed,2023-09-17,2023-09-17
RET00000510,ORD0015574,CUST015574,RECEIVED,Not needed,2021-06-03,2021-06-03
RET00000511,ORD0015588,CUST015588,RECEIVED,Product issue,2022-04-11,2022-04-11
RET00000512,ORD0015620,CUST015620,COMPLETED,Damaged item,2022-06-07,2022-06-07
RET00000513,ORD0015664,CUST015664,COMPLETED,Not needed,2021-09-09,2021-09-09
RET00000514,ORD0015678,CUST015678,APPROVED,Damaged item,2020-06-28,2020-06-28
RET00000515,ORD0015687,CUST015687,REQUESTED,Wrong item,2020-02-27,
RET00000516,ORD0015691,CUST015691,COMPLETED,Missing item,2023-06-09,2023-06-09
RET00000517,ORD0015718,CUST015718,PICKUP_SCHEDULED,Missing item,2022-05-28,2022-05-28
RET00000518,ORD0015778,CUST015778,REQUESTED,Wrong item,2022-11-26,
RET00000519,ORD0015855,CUST015855,APPROVED,Missing item,2021-12-03,2021-12-03
RET00000520,ORD0015861,CUST015861,COMPLETED,Product issue,2023-08-27,2023-08-27
RET00000521,ORD0015873,CUST015873,REQUESTED,Not needed,2023-08-01,
RET00000522,ORD0015874,CUST015874,COMPLETED,Missing item,2021-10-09,2021-10-09
RET00000523,ORD0015940,CUST015940,COMPLETED,Not needed,2024-01-02,2024-01-02
RET00000524,ORD0015975,CUST015975,PICKUP_SCHEDULED,Product issue,2024-06-30,2024-06-30
RET00000525,ORD0015991,CUST015991,REQUESTED,Not needed,2022-02-21,
RET00000526,ORD0015997,CUST015997,REQUESTED,Not needed,2021-05-06,
RET00000527,ORD0016008,CUST016008,APPROVED,Missing item,2021-01-10,2021-01-10
RET00000528,ORD0016011,CUST016011,REQUESTED,Damaged item,2020-01-11,
RET00000529,ORD0016040,CUST016040,APPROVED,Product issue,2021-04-04,2021-04-04
RET00000530,ORD0016068,CUST016068,PICKUP_SCHEDULED,Not needed,2022-05-14,2022-05-14
RET00000531,ORD0016069,CUST016069,RECEIVED,Damaged item,2020-12-15,2020-12-15
RET00000532,ORD0016104,CUST016104,COMPLETED,Missing item,2022-01-18,2022-01-18
RET00000533,ORD0016149,CUST016149,COMPLETED,Wrong item,2021-12-04,2021-12-04
RET00000534,ORD0016152,CUST016152,COMPLETED,Missing item,2020-01-16,2020-01-16
RET00000535,ORD0016199,CUST016199,COMPLETED,Missing item,2020-05-03,2020-05-03
RET00000536,ORD0016203,CUST016203,RECEIVED,Wrong item,2023-11-18,2023-11-18
RET00000537,ORD0016300,CUST016300,RECEIVED,Wrong item,2022-05-22,2022-05-22
RET00000538,ORD0016446,CUST016446,REQUESTED,Not needed,2023-07-03,
RET00000539,ORD0016451,CUST016451,APPROVED,Missing item,2023-07-06,2023-07-06
RET00000540,ORD0016465,CUST016465,APPROVED,Not needed,2023-11-04,2023-11-04
RET00000541,ORD0016554,CUST016554,RECEIVED,Missing item,2024-01-25,2024-01-25
RET00000542,ORD0016568,CUST016568,APPROVED,Product issue,2024-01-27,2024-01-27
RET00000543,ORD0016649,CUST016649,REQUESTED,Product issue,2022-06-16,
RET00000544,ORD0016657,CUST016657,COMPLETED,Wrong item,2023-03-06,2023-03-06
RET00000545,ORD0016704,CUST016704,PICKUP_SCHEDULED,Not needed,2020-04-15,2020-04-15
RET00000546,ORD0016743,CUST016743,COMPLETED,Not needed,2021-11-27,2021-11-27
RET00000547,ORD0016765,CUST016765,PICKUP_SCHEDULED,Missing item,2021-04-14,2021-04-14
RET00000548,ORD0016800,CUST016800,REQUESTED,Missing item,2024-08-18,
RET00000549,ORD0016816,CUST016816,APPROVED,Not needed,2022-02-02,2022-02-02
RET00000550,ORD0016819,CUST016819,RECEIVED,Product issue,2020-04-21,2020-04-21
RET00000551,ORD0017006,CUST017006,COMPLETED,Wrong item,2024-01-18,2024-01-18
RET00000552,ORD0017022,CUST017022,RECEIVED,Product issue,2022-12-06,2022-12-06
RET00000553,ORD0017024,CUST017024,COMPLETED,Wrong item,2022-08-20,2022-08-20
RET00000554,ORD0017141,CUST017141,PICKUP_SCHEDULED,Not needed,2022-11-16,2022-11-16
RET00000555,ORD0017171,CUST017171,REQUESTED,Product issue,2022-09-26,
RET00000556,ORD0017218,CUST017218,RECEIVED,Product issue,2022-02-02,2022-02-02
RET00000557,ORD0017228,CUST017228,RECEIVED,Not needed,2023-06-10,2023-06-10
RET00000558,ORD0017250,CUST017250,COMPLETED,Damaged item,2021-02-17,2021-02-17
RET00000559,ORD0017263,CUST017263,APPROVED,Product issue,2022-06-10,2022-06-10
RET00000560,ORD0017315,CUST017315,PICKUP_SCHEDULED,Missing item,2021-09-07,2021-09-07
RET00000561,ORD0017318,CUST017318,COMPLETED,Wrong item,2020-06-26,2020-06-26
RET00000562,ORD0017321,CUST017321,COMPLETED,Not needed,2022-05-02,2022-05-02
RET00000563,ORD0017390,CUST017390,PICKUP_SCHEDULED,Wrong item,2021-03-26,2021-03-26
RET00000564,ORD0017393,CUST017393,APPROVED,Missing item,2021-04-02,2021-04-02
RET00000565,ORD0017427,CUST017427,PICKUP_SCHEDULED,Product issue,2021-09-23,2021-09-23
RET00000566,ORD0017452,CUST017452,REQUESTED,Product issue,2022-08-25,
RET00000567,ORD0017489,CUST017489,COMPLETED,Damaged item,2023-06-11,2023-06-11
RET00000568,ORD0017500,CUST017500,COMPLETED,Wrong item,2024-04-11,2024-04-11
RET00000569,ORD0017546,CUST017546,COMPLETED,Wrong item,2020-12-01,2020-12-01
RET00000570,ORD0017555,CUST017555,RECEIVED,Damaged item,2020-11-11,2020-11-11
RET00000571,ORD0017642,CUST017642,COMPLETED,Wrong item,2021-04-10,2021-04-10
RET00000572,ORD0017668,CUST017668,COMPLETED,Missing item,2024-08-06,2024-08-06
RET00000573,ORD0017669,CUST017669,PICKUP_SCHEDULED,Wrong item,2022-04-09,2022-04-09
RET00000574,ORD0017688,CUST017688,RECEIVED,Not needed,2020-01-15,2020-01-15
RET00000575,ORD0017725,CUST017725,REQUESTED,Missing item,2020-03-20,
RET00000576,ORD0017740,CUST017740,APPROVED,Missing item,2020-02-03,2020-02-03
RET00000577,ORD0017749,CUST017749,REQUESTED,Wrong item,2022-03-04,
RET00000578,ORD0017772,CUST017772,COMPLETED,Not needed,2020-11-12,2020-11-12
RET00000579,ORD0017800,CUST017800,REQUESTED,Damaged item,2022-07-01,
RET00000580,ORD0017809,CUST017809,PICKUP_SCHEDULED,Wrong item,2023-07-03,2023-07-03
RET00000581,ORD0018005,CUST018005,RECEIVED,Damaged item,2021-12-22,2021-12-22
RET00000582,ORD0018029,CUST018029,APPROVED,Product issue,2022-11-04,2022-11-04
